id,created_at,text
727623601189326848,2016-05-03 22:19:19,"RT @APTA_Transit: More than 80k people took the @RideRTD ""Train to the Plane"" rail service that opened in Denver this weekend. #TCT https:/…"
727603392705519616,2016-05-03 20:59:01,Groundbreaking for the Southeast Rail Extension light rail project scheduled May 10. https://t.co/shW233u9KE https://t.co/NUfVSCW9lj
727216125121949696,2016-05-02 19:20:09,Update on A Line: Trains westbound back on schedule.
727206036105515008,2016-05-02 18:40:04,There is currently a 15-20 minute delay due to train 4037 experiencing mechanical issues south bound from DIA.
727129700804509697,2016-05-02 13:36:44,"Update on D, F and H Lines. Power has been restored. Expect 15-20 minute delays as we get trains back on schedule."
727128269632462850,2016-05-02 13:31:03,"Due to a power outage at Colfax/Auraria. No train movement at this time NB, crews are in route to get power restored"
725758878097375235,2016-04-28 18:49:35,Civic Center Station closure for street repairs 4/28 - 5/2 has been postponed due to weather. Updates at https://t.co/13Hm0J1fMQ
725667134680911876,2016-04-28 12:45:01,Civic Center Station closures are in affect today through May 2. Check to see if your route is affected https://t.co/13Hm0J1fMQ
725455741516050432,2016-04-27 22:45:01,Civic Center Station closures are in affect again Apr 28 - May 2. Check to see if your route is affected https://t.co/13Hm0J1fMQ
725102306358759424,2016-04-26 23:20:36,A line trains are now operating to and from @DENAirport - Please expect 15 minute delays while regular A line scheduled service resumes.
725094255027343361,2016-04-26 22:48:36,A line trains currently terminating at 40th/Airport. Bus shuttles in place between 40th/Airport &amp; DIA. Updates: https://t.co/m695ErZg9q
725003316162228225,2016-04-26 16:47:15,More Selfie Spot fun from Saturday's #traintotheplane station parties https://t.co/2pYRPsrfco
725002921226575872,2016-04-26 16:45:40,"Lots of ""world travelers"" at our Selfie Spots at Saturday's #traintotheplane station parties https://t.co/5cjL7teX52"
724998942811787264,2016-04-26 16:29:52,Showing off some more Selfie Spot pix from Saturday's #traintotheplane station parties https://t.co/R8AmR1o0Gn
724990930038624257,2016-04-26 15:58:02,A fun Selfie Spot pix from Saturday's Station Parties... #traintotheplane https://t.co/DjkSjTFGcw
724987909481209857,2016-04-26 15:46:01,Sharing some fun pix from our Selfie Spots at Saturday's Station Parties... #traintotheplane https://t.co/dcmLFXu0ln
724579970601771008,2016-04-25 12:45:01,Service changes are now in effect! Know before you go &amp; review your route changes &amp; schedules at https://t.co/I8wJ8g7Sx5
724281773941657600,2016-04-24 17:00:06,Planning on Uber'ing to/from the CU A Line Stations? Use promo code CUALINE to get $5 off. Offer good April 25-29
724281757395116034,2016-04-24 17:00:02,Civic Center Station closed today. Affects Free MallRide &amp; Free MetroRide. See how your route is affected at https://t.co/13Hm0J1fMQ
724266694349180929,2016-04-24 16:00:10,Service changes take place today! Review your route changes &amp; schedules at https://t.co/I8wJ8g7Sx5 https://t.co/h2ertHvjjG
724045396612251649,2016-04-24 01:20:49,"RT @RTDGMCEO: CU A line 38th &amp; Blake station art dedication, RTD Director Lorraine M. Anderson &amp; artist Sandra Fettingis. https://t.co/sRCC…"
723994874270216193,2016-04-23 22:00:03,The opening of CU A Line is affecting many routes &amp; services on April 24. See what's changing at https://t.co/I8wJ8g7Sx5
723953568353406976,2016-04-23 19:15:55,"RT @RTDGMCEO: Art dedication at CU ALine 40th&amp;Pena station with RTD Director Deadwyler, Aurora Mayor Hogan &amp; artist Molly Dilworth https://…"
723953544680759296,2016-04-23 19:15:50,RT @RTDGMCEO: Art dedication at CU A Line 38th&amp;Peoria station with RTD Director Deadwyler &amp; artist Blessing Hancock. https://t.co/MWeli5mD4L
723953521901457410,2016-04-23 19:15:44,"RT @RTDGMCEO: CU A line Central Park station art, Councilman Herndon, Angie Malpiede &amp; artist Sean O'Meallie. https://t.co/vn5fIZdKzJ"
723949574738452481,2016-04-23 19:00:03,Heads up! Stay alert around train tracks. Trains are fast &amp; can't stop easily. Learn more at https://t.co/81MTIp15aA https://t.co/1ODItXv6CE
723934473797013505,2016-04-23 18:00:03,Snap a selfie at the Station Parties along the CU A Line &amp; win prizes! Tag your pic w/ #traintotheplane &amp; see it at https://t.co/TQI9zRf14A
723932727087484928,2016-04-23 17:53:06,RT @RTDGMCEO: CU A line Central Park Station party - Stapleton community enjoying the day. https://t.co/2VF8XjUoMF
723930918356803584,2016-04-23 17:45:55,Live iron pour at 38th and Blake Station Party https://t.co/E0rm8tnasA
723929579375591425,2016-04-23 17:40:36,"Things are heating up at 38th and Blake - where art is made! Live iron pours, carve your own design https://t.co/rooiITD7iq"
723911820168163332,2016-04-23 16:30:02,CU A Line Station Party - we will be offering bus shuttles between stations if the wait gets too long. We are expecting large crowds.
723904282915835904,2016-04-23 16:00:05,"Don't forget to snap a selfie at the Station Parties along the CU A Line. Snap, tag w/ #traintotheplane &amp; win! https://t.co/TQI9zRf14A"
723894396714786816,2016-04-23 15:20:48,Passengers on the platform @DenAirport Station. Come join us at our station parties today along the CU A Line https://t.co/0FaXzge6hP
723893404216774657,2016-04-23 15:16:51,#TrainToThePlane arrives at DENAirport Station. Rides are free today. https://t.co/l4nuwGfKbb
723892943531048960,2016-04-23 15:15:01,Civic Center Station closed today. Affects Free MallRide&amp; Free MetroRide. Keep in mind for CU A Line station parties https://t.co/13Hm0J1fMQ
723885395323187200,2016-04-23 14:45:02,"Celebrate the now-open CU A Line at 8 Station Parties. Food, fun &amp; entertainment &amp; free rides all day! 10a-2p. https://t.co/gQbkNLLL97"
723874100838436864,2016-04-23 14:00:09,Headed to the CU A Line Station Parties this morning? Don't miss these tips about big crowds and big fun! https://t.co/GKu5sr7uFQ
723862744953278464,2016-04-23 13:15:01,Catching a flight today? Please use SkyRide to get to DIA on time. We expect large crowds for the CU A Line station parties today.
723695739306647552,2016-04-23 02:11:24,University of Colorado A Line towards Denver International Airport: Last train leaves Union Station at 9pm.
723643800485130241,2016-04-22 22:45:01,Know before you go! Station Parties tips about big crowds and big fun! https://t.co/GKu5sr7uFQ
723628702634909697,2016-04-22 21:45:01,The CU A Line is now open! If you missed Grand Opening - join us at the Station Parties starting at 10a tomorrow! https://t.co/gQbkNLLL97
723625405819719680,2016-04-22 21:31:55,RT @DENAirport: What an amazing day! Thousands checking out the new University of Colorado A Line! Free station parties Sat 10-2 https://t.…
723624278759858176,2016-04-22 21:27:27,RT @james_will: The line for the free A Line wrapping around @DenversStation. #TrainToThePlane @9NEWS @denverpost @denbizjournal https://t.…
723589653471752193,2016-04-22 19:09:51,Long lines at @DenversStation. Be prepared w/ sunscreen &amp; water. Catching a flight today? Take SkyRide bus https://t.co/rhQZI6zVvZ
723588830125690881,2016-04-22 19:06:35,RT @5280Magazine: The Train to the Plane Comes with a Side of (Local) Art https://t.co/oIpKM4f8bA #RTD @RideRTD @DENAirport https://t.co/8V…
723587190421221376,2016-04-22 19:00:04,The wires above the train are extremely high voltage. Don’t try to touch them. Learn more at https://t.co/81MTIp15aA https://t.co/nV1o2lGC1x
723583609509011457,2016-04-22 18:45:50,RT @CUConnections: Hundreds lined up for free rides on #CUALine #TrainToThePlane https://t.co/8lWgl9xPTq
723574626169720833,2016-04-22 18:10:08,First CU A Line leaves @DENAirport headed for @DenversStation https://t.co/KcXwZbhrO2
723572254232051712,2016-04-22 18:00:43,The first commuter train with passengers on board just left @denairport Station. #TrainToThePlane https://t.co/QWlAXLFrMd
723572118269501441,2016-04-22 18:00:10,All aboard! The University of Colorado A Line is officially open! Free rides all day today! https://t.co/wsWQ2pwtFD https://t.co/BA4xPIynGJ
723568845219229696,2016-04-22 17:47:10,Passengers are seated and ready to go. The CU A Line is about to make its first trip to Union Station https://t.co/XCxu4hZwcG
723565966735474688,2016-04-22 17:35:44,Robert boards the first bike on the new commuter rail trains! #TrainToThePlane https://t.co/FdWaZX0nXS
723562710235914241,2016-04-22 17:22:47,Heading down for the first rides on the #TrainToThePlane. Noon departure. https://t.co/HusWoOTLaJ
723562015835361280,2016-04-22 17:20:02,Lucky first riders heading down 5 story escalator to the CU A Line platform. #traintotheplane. Opens in 45 minutes. https://t.co/VkhxjdLo1d
723560015424942080,2016-04-22 17:12:05,Numpty has arrived! Be safe around buses and trains! #dumbwaystodie https://t.co/v2KAOXQBuO https://t.co/pxIuV56jKJ
723559697861632000,2016-04-22 17:10:49,RT @RAILMag: @RideRTD's EMUs are ready for their 1st official A Line passenger trips #TrainToThePlane #Denver #DIA #rail https://t.co/9yXKh…
723553739714473984,2016-04-22 16:47:09,RT @ncurrey: COGuv @hickforco ties the region's leaders past/present to @RideRTD's #traintotheplane https://t.co/rGOMnuyygV
723552842393350144,2016-04-22 16:43:35,RT @RAILMag: Denver @MayorHancock at #TrainToThePlane remembers late @RideRTD GM Cal Marsalla https://t.co/RV8QagWP3P
723551526455631872,2016-04-22 16:38:21,RT @DENAirport: Tickets for the A Line may be purchased at ticket vending machines located on the train platform using cash or credit cards…
723549684011163648,2016-04-22 16:31:02,Canine Airport Therapy Squad member Scar makes a  new friend. #TrainToThePlane grand opening continues. https://t.co/bwYP3tKJy3
723546925371252740,2016-04-22 16:20:04,"CU A Line rails made of 100% recycled  steel from Pueblo, CO. #EarthDay2016"
723546770546946048,2016-04-22 16:19:27,"Our big new commuter trains are ready to roll. 37 minutes from  @DENAirport to Union Station. Free today, tomorrow https://t.co/RkiTvsTxz9"
723544410990981120,2016-04-22 16:10:05,The Denver Dolls performed the National Anthem. The opening ceremonies are underway. https://t.co/AzqJ5Ik53Y
723542696858509312,2016-04-22 16:03:16,All set for the grand opening of the University of Colorado A Line. https://t.co/O90yYvuygT
723538313999589379,2016-04-22 15:45:51,RT @ChrisJHerndon: The @RideRTD A Line has arrived at @DENAirport! @AlbusBrooksD9 @KendraBlackD4 https://t.co/NY5fagh6OE
723538074244804609,2016-04-22 15:44:54,#traintotheplane pulls into @DENAirport https://t.co/lnOJ4DKMwU
723536468531011585,2016-04-22 15:38:31,Brutus is at the #TrainToThePlane grand opening. He's with Canine Airport Therapy Squad. (CATS) https://t.co/ClRb277HRT
723536464655454208,2016-04-22 15:38:30,40th and Airport Ribbon Cutting. #traintotheplane https://t.co/twbYeJJPij
723535294964727808,2016-04-22 15:33:51,Escalator from @DenAirport Station platform to terminal is tallest in Colorado at 5 stories. https://t.co/0VJwgKcphQ
723534387296362496,2016-04-22 15:30:15,Folks arriving @DenAirport for the opening ceremonies for the University of Colorado A Line. Train opens at noon. https://t.co/M53OE1SnV5
723534332107747328,2016-04-22 15:30:02,Civic Center Station closed today. Affects Free MallRide &amp; Free MetroRide. Keep in mind for CU A Line opening events https://t.co/13Hm0J1fMQ
723532597368754177,2016-04-22 15:23:08,RT @EatWalkLearn: .@ridertd staff joined @walk2connect walkers to inspect the fare machines at @StapletonDenver #traintotheplane https://t.…
723532437028917248,2016-04-22 15:22:30,RT @RAILMag: Video: VIP @RideRTD A Line train arrives at DIA. #TrainToThePlane #Denver https://t.co/newWmNavj1
723532196309393408,2016-04-22 15:21:32,Ribbon is cut for the #TrainToThePlane @DenAirport Station https://t.co/JuO6gqgc5W
723530288450531328,2016-04-22 15:13:57,RT @ncurrey: Cruising at 79mph on @RideRTD's #traintotheplane near the @DENAirport https://t.co/K2v6LpUuEL
723528618119409665,2016-04-22 15:07:19,RT @ncurrey: We are not worried about security on this #traintotheplane @DHSgov @RideRTD https://t.co/cQG7ZYXdvI
723528286786068480,2016-04-22 15:06:00,RT @CUSystem: Ribbon cutting for the #rtd University of Colorado A Line with @MayorHancock and @RideRTD GM Dave Genova. #CUALine https://t.…
723528044716019712,2016-04-22 15:05:03,RT @TaRhondaThomas: #TrainToThePlane grand opening about to happen! Here's a Twitter photo tour: #9news @RideRTD @DENAirport https://t.co/o…
723526716111491072,2016-04-22 14:59:46,RT @AdamsCountyED: The Train to the Plane!  Only 3 hours remain until the A-Line begins service.  https://t.co/LAqSo3w9WY @RideRTD @SmartCo…
723524302876733440,2016-04-22 14:50:10,Watch the live news stream for all the grand opening events at Denver International Airport. Thank you to @9news   https://t.co/JWIFCljFvT
723523495376736256,2016-04-22 14:46:58,RT @CUSystem: We're off! I'd like to introduce to you the @RideRTD #CUALine from Union Station to @DENAirport! #traintotheplane https://t.c…
723523340439179264,2016-04-22 14:46:21,RT @ChrisJHerndon: We cut the ribbon for the @RideRTD A Line at @DenversStation. Now @DENAirport bound! https://t.co/sIdlzbmUTR
723523192103546880,2016-04-22 14:45:46,RT @MetroDenverEDC: .@RideRTD train to @DENAirport : 1st ride on #TrainToThePlaine like 'floating on air' (Slideshow) https://t.co/RZaY8nIR…
723508875102556160,2016-04-22 13:48:52,Former Denver Mayor and US Transportation Secretary Federico Peña attends grand opening of #TrainToThePlane https://t.co/HmYgrg15h8
723499410592804864,2016-04-22 13:11:16,#RTD GM Dave Genova talks with @9News about grand opening of #TrainToThePlane. Free rides later today. https://t.co/v2evrcMdlo
723496596759965696,2016-04-22 13:00:05,Catching a flight on 4/22? Please use SkyRide to get to DIA on time. We expect large crowds for the CU A Line opening events today.
723494068383162373,2016-04-22 12:50:02,At the Peoria Station. Platforms for commuter trains provide level boarding. https://t.co/ot3nats2mo
723489491499937792,2016-04-22 12:31:51,#traintotheplane with media on board heads back to Union Station https://t.co/2ltYIV0Cwe
723485411704606720,2016-04-22 12:15:38,Commuter trains always run in married pairs. We're running trains with 2 married pairs-4 cars for grand opening https://t.co/uATe7HRDoN
723481978968760320,2016-04-22 12:02:00,RT @CherylPreheim: Video view from train platform @DENAirport - @RideRTD expects 25K people to see this each day. #9newsmornings https://t.…
723480946578587648,2016-04-22 11:57:53,The #traintotheplane opens to the public at noon today. https://t.co/yMTzgZ1r1R
723480220615856129,2016-04-22 11:55:00,Denver Mayor Michael Hancock talking about how the opening of the University of Colorado A Line is a big deal https://t.co/QRl9rqFn7V
723478634753744896,2016-04-22 11:48:42,#Train to the plane brought the media to @DenAirport https://t.co/jZFv9x8HfJ
723475024858877952,2016-04-22 11:34:22,Waiting for the arrival of #planetothetrain at Airport Station https://t.co/oTosfrpYeH
723471153105264640,2016-04-22 11:18:59,RT @TheVagus: There goes the maiden voyage of the @RideRTD #TrainToThePlane #9newsmornings https://t.co/53mKZAfzxl
